thread_id,sample_idx,n,f,use_periodicity,strategy_count,start_idx,log_up,log_down,sigma_step,steps,z_max,p_single,p_combined,log_wealths,z_values
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.674599494813314,0,0,-5119.73061450684|-5418.729950746103|-5082.405865150928|-5197.390173651011,-49.768075193219424|-52.674599494813314|-49.40524732738414|-50.52299123665498
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.94504238824168,0,0,-5194.781454609849|-5343.679110643396|-5130.56683206201|-5278.461134617878,-50.49763229979399|-51.94504238824168|-49.87341231556092|-51.311068966751385
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.94699307568774,0,0,-5194.580783914836|-5343.879781338377|-5084.412572105918|-5216.654560415355,-50.49568161234763|-51.94699307568774|-49.42475420189503|-50.710257231924835
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.24934963055312,0,0,-5163.476826117897|-5374.983739135242|-5132.573539016685|-5268.0262584538505,-50.19332505748153|-52.24934963055312|-49.89291919006874|-51.20963321931347
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,53.55240884764095,0,0,-5029.428801549311|-5509.031763703988|-5005.147647398387|-5135.583599448602,-48.89026584039526|-53.55240884764095|-48.654232658856905|-49.92217950182954
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.79874082943348,0,0,-5209.831756769721|-5328.628808483378|-5172.908348804419|-5269.832294712778,-50.64393385860079|-51.79874082943348|-50.2850073676639|-51.227189406367785
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.78313532982543,0,0,-5327.023442919453|-5211.437122333628|-5171.102312545563|-5246.353823343984,-51.78313532982543|-50.65953935820867|-50.26745118061028|-50.998958974635094
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.38004568974972,0,0,-5191.169382091879|-5347.291183161258|-5035.448922412948|-5388.42867573097,-50.46251992568425|-51.98015476235039|-48.94878646391495|-52.38004568974972
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.673896832585555,0,0,-5222.674681279515|-5315.7858839736755|-5124.747381893845|-5250.768578643728,-50.7687778554496|-51.673896832585555|-49.816842379492066|-51.041874098547034
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.37154027772359,0,0,-5284.681926177162|-5253.778639076139|-5141.603720312884|-5192.574076960122,-51.37154027772359|-51.07113441031264|-49.9807001253555|-50.47617473783943
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.83970526589941,0,0,-5205.617672165132|-5332.8428930881455|-5180.533835232271|-5306.153690591574,-50.60296942213658|-51.83970526589941|-50.359133490794456|-51.58026383495131
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.49513624934385,0,0,-5138.192318489735|-5400.268246763347|-5038.05764145392|-5378.194470262484,-49.947538438690245|-52.49513624934385|-48.974145400774084|-52.280560629763315
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.07183707253398,0,0,-5199.597551301434|-5338.863013951758|-5054.512638482188|-5356.722705847907,-50.54444879861631|-51.89822588941886|-49.13410177173754|-52.07183707253398
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,53.0276739233966,0,0,-5455.051346624873|-5083.409218628194|-5081.803853064499|-5100.666898438103,-53.0276739233966|-49.415000764637355|-49.399395265031536|-49.58275988540172
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,52.4931855618923,0,0,-5138.392989185305|-5400.0675760678|-5121.335980070986|-5319.999968578573,-49.94948912614202|-52.4931855618923|-49.78368069282963|-51.714861269052754
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.77923395492451,0,0,-5326.622101528585|-5211.838463724584|-5016.18453564846|-4986.886614111163,-51.77923395492451|-50.66344073311043|-48.761520468643695|-48.476720100838854
0,1,1048576,0.1,false,4,8,0.09531017980432493,-0.10536051565782628,0.10046110847988839,1048568,51.68365026984149,0,0,-5316.789237451222|-5221.671327802031|-5076.9877563735745|-5308.96308032801,-51.68365026984149|-50.75902441819426|-49.35257876621565|-51.6075734592612
