thread_id,sample_idx,mode,n,drift,stat,p_value,rates
0,1,global,131072,0.010534780851306103,0.5244247344704006,0.45830014941440766,7.988142926551734|7.992839157615936|7.997249628002135|7.99867770740304
0,1,global,131072,0.009111240107328555,0.4535604244097252,0.5212423794585861,7.989419511761239|7.994755715738186|7.997218769421168|7.998530751868568
0,1,global,131072,0.011203044536415518,0.5576911128190559,0.43029055487862333,7.98732995940606|7.9940930336937575|7.997175529404016|7.998533003942476
0,1,global,131072,0.00825869389333711,0.41112040328287114,0.5609626962194847,7.990249977479311|7.994514473297386|7.997233638532473|7.998508671372648
0,1,global,131072,0.012217335683188502,0.608182848036894,0.3897335964660358,7.986281457187212|7.993625129739632|7.996953882837881|7.9984987928704
0,1,global,131072,0.008650767101523016,0.4306379320286504,0.5425150544274433,7.990107185182171|7.994825374414892|7.9975518153644956|7.998757952283694
0,1,global,131072,0.012661947102280635,0.6303157455969788,0.3727139759004343,7.986165550312992|7.993376816707718|7.997170889149192|7.998827497415273
0,1,global,131072,0.010938221272098758,0.5445081266676464,0.4412696415738897,7.987404102857283|7.994190317638962|7.997245279337574|7.998342324129382
0,1,global,131072,0.010576973789280686,0.5265251123146254,0.45650196915204666,7.987750861926702|7.994079463552862|7.996961361118751|7.998327835715982
0,1,global,131072,0.008175846758347483,0.4069962466077769,0.564899288171447,7.99048378932128|7.99428149591314|7.997330034708504|7.998659636079627
0,1,global,131072,0.010810146534995901,0.5381325256043168,0.4466364374394336,7.987830619463759|7.993895171109141|7.996987783434798|7.998640765998755
0,1,global,131072,0.010506663777579917,0.5230250576160774,0.45950064633114507,7.988134455400883|7.994363467318017|7.997107038494639|7.998641119178463
0,1,global,131072,0.007850957595304742,0.3908231609531402,0.5804637187001025,7.990795454363865|7.994134681021104|7.997079568256995|7.99864641195917
0,1,global,131072,0.009139397176298303,0.45496209223996714,0.5199556645248846,7.989348371000786|7.994960121990481|7.997688366285547|7.9984877681770845
0,1,global,131072,0.01044143637903705,0.5197780170137287,0.46229238919244775,7.988189082560557|7.993966686648562|7.996387511579935|7.998630518939594
0,1,global,131072,0.008424959099434304,0.4193971380142231,0.553102682504027,7.990136485541373|7.994934349413732|7.996959683622736|7.998561444640807
0,1,global,131072,0.008470950265680344,0.42168659286734167,0.5509380700470854,7.98994899734977|7.994734980578394|7.997442335409926|7.99841994761545
0,1,global,131072,0.008716504559341587,0.4339103635436343,0.539451870060395,7.990099245838408|7.995319951430258|7.997315194717914|7.99881575039775
0,1,global,131072,0.011311053609416533,0.5630678387546436,0.425858625037252,7.9872774230638806|7.994125460053411|7.997388557216175|7.998588476673297
0,1,global,131072,0.010782565257744459,0.5367595208685657,0.44779703512206237,7.98773444602624|7.993332872544341|7.997065868971874|7.998517011283984
0,1,global,131072,0.009865622195934343,0.49111380421802636,0.4873436114385903,7.988687984773312|7.9944851531771715|7.997221035530412|7.998553606969247
0,1,global,131072,0.012002375855451497,0.5974820795848569,0.39812902271924533,7.986414799213154|7.993816684892638|7.996941642719811|7.998417175068606
0,1,global,131072,0.00985300832891678,0.490485881914307,0.48790047174147233,7.988728352558155|7.994727919166299|7.99750525071645|7.998581360887072
