thread_id,sample_idx,n,segments,m,mean_ncd,stat,p_value,c_a,c_b,c_ab,ncd_values
0,1,131072,8,7,0.8482880715154479,-0.40139203369214105,0.5702698227949718,14759|14733|14680|14769|14772|14704|14771,14733|14680|14769|14772|14704|14771|14732,27266|27183|27204|27249|27228|27279|27261,0.8491767734941391|0.848639109482115|0.8479924165481753|0.8448415922014623|0.8478202003790956|0.851330309390021|0.8482160991131271
0,1,131072,8,7,0.8481851363419036,-0.4016643745625006,0.5700082760287317,14731|14723|14746|14790|14704|14772|14742,14723|14746|14790|14704|14772|14742|14714,27228|27217|27282|27263|27268|27235|27217,0.8488900957165162|0.8472806184728062|0.8475997295469913|0.8491548343475321|0.8505280259951259|0.8457216355266721|0.8481210147876814
0,1,131072,8,7,0.8488398931211985,-0.39993205095525286,0.5716729142062815,14718|14699|14728|14778|14768|14707|14747,14699|14728|14778|14768|14707|14747|14775,27254|27229|27283|27269|27222|27248|27228,0.8530370974317163|0.8507604562737643|0.8495736906211937|0.8459196102314251|0.8474404117009751|0.8504102529327999|0.8447377326565144
0,1,131072,8,7,0.8492784307415088,-0.39877178947136566,0.572789133014171,14678|14752|14744|14769|14734|14790|14767,14752|14744|14769|14734|14790|14767|14698,27186|27285|27253|27296|27291|27297|27297,0.847885032537961|0.8501220173535792|0.8469767756787866|0.850565373417293|0.8490196078431372|0.8471940500338067|0.8531861583259972
0,1,131072,8,7,0.8474820933797206,-0.4035244514014311,0.5682234537254314,14725|14692|14738|14791|14771|14808|14822,14692|14738|14791|14771|14808|14822|14727,27177|27169|27247|27280|27321|27373|27344,0.8478777589134125|0.8465870538743384|0.8457169900615239|0.8457169900615239|0.8475148568341437|0.8477263527189313|0.8512346511941709
0,1,131072,8,7,0.8483015550703561,-0.40135635955906496,0.5703040872371479,14751|14668|14721|14779|14715|14740|14744,14668|14721|14779|14715|14740|14744|14730,27198|27135|27263|27261|27202|27239|27253,0.8494339366822589|0.8468854018069425|0.8486365789295622|0.8489072332363489|0.8471506105834464|0.8477346717308736|0.8493624525230602
0,1,131072,8,7,0.8488912969357439,-0.3997960492455254,0.5718036998582219,14785|14702|14733|14708|14705|14741|14779,14702|14733|14708|14705|14741|14779|14718,27290|27184|27213|27186|27194|27315|27254,0.8514034494420021|0.8472137378673725|0.8487748591597095|0.8485858036442753|0.8472288175836103|0.8508018133838555|0.8482305974693822
0,1,131072,8,7,0.8486995660260509,-0.4003033215512174,0.5713159553473655,14724|14678|14705|14687|14711|14677|14781,14678|14705|14687|14711|14677|14781|14690,27151|27176|27138|27247|27161|27194|27223,0.8471203477315947|0.849914994899694|0.8467188031281877|0.8537828835565223|0.8486166813948746|0.8468303903660104|0.8479128611054733
0,1,131072,8,7,0.8497403930003758,-0.39754955221930577,0.5739660926598913,14809|14723|14733|14767|14740|14744|14797,14723|14733|14767|14740|14744|14797|14744,27327|27270|27245|27300|27268|27302|27310,0.8511040583428996|0.8516256023891944|0.8472946434617729|0.8505451344213449|0.8497015735214325|0.8486855443671014|0.8492261944988849
0,1,131072,8,7,0.8498245713512645,-0.39732683723707873,0.5741806805258132,14703|14756|14734|14718|14754|14775|14672,14756|14734|14718|14754|14775|14672|14796,27250|27272|27206|27284|27313|27238|27234,0.8502981837896448|0.8496882624017349|0.8475634586670286|0.8517012335637794|0.8500169204737733|0.8504906937394247|0.8490132468234658
0,1,131072,8,7,0.8480991463584776,-0.40189188267388837,0.5697898289571541,14697|14756|14763|14773|14735|14756|14753,14756|14763|14773|14735|14756|14753|14760,27215|27233|27314|27248|27291|27289|27242,0.8483328815397126|0.8451534241007925|0.849590469099032|0.847018208894605|0.8509081051775549|0.8495527243155326|0.8461382113821139
